"chembl_id","who_name","level1","level2","level3","level4","level5","level1_description","level2_description","level3_description","level4_description"
"CHEMBL24147","resorcinol","D","D10","D10A","D10AX","D10AX02","DERMATOLOGICALS","ANTI-ACNE PREPARATIONS","ANTI-ACNE PREPARATIONS FOR TOPICAL USE","Other anti-acne preparations for topical use"
"CHEMBL24147","resorcinol","S","S01","S01A","S01AX","S01AX06","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Other antiinfectives"
"CHEMBL241694","ethisterone","G","G03","G03D","G03DC","G03DC04","GENITO URINARY SYSTEM AND SEX HORMONES","SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM","PROGESTOGENS","Estren derivatives"
"CHEMBL24171","bergapten","D","D05","D05B","D05BA","D05BA03","DERMATOLOGICALS","ANTIPSORIATICS","ANTIPSORIATICS FOR SYSTEMIC USE","Psoralens for systemic use"
"CHEMBL2426701","levoverbenone","R","R05","R05C","R05CA","R05CA11","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"CHEMBL243712","amisulpride","N","N05","N05A","N05AL","N05AL05","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Benzamides"
"CHEMBL24441","betahistine","N","N07","N07C","N07CA","N07CA01","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","ANTIVERTIGO PREPARATIONS","Antivertigo preparations"
"CHEMBL244888","nifuroxazide","A","A07","A07A","A07AX","A07AX03","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ANTIINFECTIVES","Other intestinal antiinfectives"
"CHEMBL24778","silodosin","G","G04","G04C","G04CA","G04CA04","GENITO URINARY SYSTEM AND SEX HORMONES","UROLOGICALS","DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY","Alpha-adrenoreceptor antagonists"
"CHEMBL24828","vandetanib","L","L01","L01X","L01XE","L01XE12","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Protein kinase inhibitors"
"CHEMBL248702","dexfenfluramine","A","A08","A08A","A08AA","A08AA04","ALIMENTARY TRACT AND METABOLISM","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","Centrally acting antiobesity products"
"CHEMBL24924","fluindione","B","B01","B01A","B01AA","B01AA12","BLOOD AND BLOOD FORMING ORGANS","ANTITHROMBOTIC AGENTS","ANTITHROMBOTIC AGENTS","Vitamin K antagonists"
"CHEMBL249837","metacycline","J","J01","J01A","J01AA","J01AA05","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","TETRACYCLINES","Tetracyclines"
"CHEMBL249856","enoximone","C","C01","C01C","C01CE","C01CE03","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES","Phosphodiesterase inhibitors"
"CHEMBL25","acetylsalicylic acid","N","N02","N02B","N02BA","N02BA01","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL25","acetylsalicylic acid","A","A01","A01A","A01AD","A01AD05","ALIMENTARY TRACT AND METABOLISM","STOMATOLOGICAL PREPARATIONS","STOMATOLOGICAL PREPARATIONS","Other agents for local oral treatment"
"CHEMBL25","acetylsalicylic acid","B","B01","B01A","B01AC","B01AC06","BLOOD AND BLOOD FORMING ORGANS","ANTITHROMBOTIC AGENTS","ANTITHROMBOTIC AGENTS","Platelet aggregation inhibitors excl. heparin"
"CHEMBL25","acetylsalicylic acid, combinations with psycholeptics","N","N02","N02B","N02BA","N02BA71","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL25","acetylsalicylic acid, combinations excl. psycholeptics","N","N02","N02B","N02BA","N02BA51","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL250270","lercanidipine","C","C08","C08C","C08CA","C08CA13","CARDIOVASCULAR SYSTEM","CALCIUM CHANNEL BLOCKERS","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS","Dihydropyridine derivatives"
"CHEMBL25105","hexamidine","S","S03","S03A","S03AA","S03AA05","SENSORY ORGANS","OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS","ANTIINFECTIVES","Antiinfectives"
"CHEMBL25105","hexamidine","S","S01","S01A","S01AX","S01AX08","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Other antiinfectives"
"CHEMBL25105","hexamidine","D","D08","D08A","D08AC","D08AC04","DERMATOLOGICALS","ANTISEPTICS AND DISINFECTANTS","ANTISEPTICS AND DISINFECTANTS","Biguanides and amidines"
"CHEMBL25105","hexamidine","R","R02","R02A","R02AA","R02AA18","RESPIRATORY SYSTEM","THROAT PREPARATIONS","THROAT PREPARATIONS","Antiseptics"
"CHEMBL25105","hexamidine","R","R01","R01A","R01AX","R01AX07","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"CHEMBL251634","fluocortolone","D","D07","D07X","D07XC","D07XC05","DERMATOLOGICALS","CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","CORTICOSTEROIDS, OTHER COMBINATIONS","Corticosteroids, potent, other combinations"
"CHEMBL251634","fluocortolone","D","D07","D07A","D07AC","D07AC05","DERMATOLOGICALS","CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","CORTICOSTEROIDS, PLAIN","Corticosteroids, potent (group III)"
"CHEMBL251634","fluocortolone","H","H02","H02A","H02AB","H02AB03","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"CHEMBL251634","fluocortolone","C","C05","C05A","C05AA","C05AA08","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","Corticosteroids"
"CHEMBL251940","periciazine","N","N05","N05A","N05AC","N05AC01","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Phenothiazines with piperidine structure"
"CHEMBL252518","artenimol","P","P01","P01B","P01BE","P01BE05","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ANTIPROTOZOALS","ANTIMALARIALS","Artemisinin and derivatives, plain"
"CHEMBL252556","idebenone","N","N06","N06B","N06BX","N06BX13","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Other psychostimulants and nootropics"
"CHEMBL253371","alverine","A","A03","A03A","A03AX","A03AX08","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","Other drugs for functional gastrointestinal disorders"
"CHEMBL253371","alverine, combinations","A","A03","A03A","A03AX","A03AX58","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","Other drugs for functional gastrointestinal disorders"
"CHEMBL253376","bromhexine","R","R05","R05C","R05CB","R05CB02","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Mucolytics"
"CHEMBL253592","camylofin","A","A03","A03A","A03AA","A03AA03","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","Synthetic anticholinergics, esters with tertiary amino group"
"CHEMBL254193","endralazine","C","C02","C02D","C02DB","C02DB03","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","Hydrazinophthalazine derivatives"
"CHEMBL254219","digitoxin","C","C01","C01A","C01AA","C01AA04","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","CARDIAC GLYCOSIDES","Digitalis glycosides"
"CHEMBL254316","raltegravir","J","J05","J05A","J05AX","J05AX08","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIVIRALS FOR SYSTEMIC USE","DIRECT ACTING ANTIVIRALS","Other antivirals"
"CHEMBL254328","abiraterone","L","L02","L02B","L02BX","L02BX03","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY","HORMONE ANTAGONISTS AND RELATED AGENTS","Other hormone antagonists and related agents"
"CHEMBL254832","fendiline","C","C08","C08E","C08EA","C08EA01","CARDIOVASCULAR SYSTEM","CALCIUM CHANNEL BLOCKERS","NON-SELECTIVE CALCIUM CHANNEL BLOCKERS","Phenylalkylamine derivatives"
"CHEMBL254857","fipexide","N","N06","N06B","N06BX","N06BX05","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Other psychostimulants and nootropics"
"CHEMBL255044","flupirtine","N","N02","N02B","N02BG","N02BG07","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Other analgesics and antipyretics"
"CHEMBL255066","cloricromen","B","B01","B01A","B01AC","B01AC02","BLOOD AND BLOOD FORMING ORGANS","ANTITHROMBOTIC AGENTS","ANTITHROMBOTIC AGENTS","Platelet aggregation inhibitors excl. heparin"
"CHEMBL255863","nilotinib","L","L01","L01X","L01XE","L01XE08","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Protein kinase inhibitors"
"CHEMBL256997","ataluren","M","M09","M09A","M09AX","M09AX03","MUSCULO-SKELETAL SYSTEM","OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM","OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM","Other drugs for disorders of the musculo-skeletal system"
"CHEMBL258918","mesterolone","G","G03","G03B","G03BB","G03BB01","GENITO URINARY SYSTEM AND SEX HORMONES","SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM","ANDROGENS","5-androstanon (3) derivatives"
"CHEMBL258921","phenolsulfonphthalein","V","V04","V04C","V04CH","V04CH03","VARIOUS","DIAGNOSTIC AGENTS","OTHER DIAGNOSTIC AGENTS","Tests for renal function and ureteral injuries"
"CHEMBL259209","milnacipran","N","N06","N06A","N06AX","N06AX17","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL26","sulpiride","N","N05","N05A","N05AL","N05AL01","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Benzamides"
"CHEMBL262777","vancomycin","S","S01","S01A","S01AA","S01AA28","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antibiotics"
"CHEMBL262777","vancomycin","A","A07","A07A","A07AA","A07AA09","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ANTIINFECTIVES","Antibiotics"
"CHEMBL262777","vancomycin","J","J01","J01X","J01XA","J01XA01","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"CHEMBL264241","anidulafungin","J","J02","J02A","J02AX","J02AX06","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Other antimycotics for systemic use"
"CHEMBL264374","bezafibrate","C","C10","C10A","C10AB","C10AB02","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Fibrates"
"CHEMBL266195","alprenolol","C","C07","C07A","C07AA","C07AA01","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, non-selective"
"CHEMBL266349","melagatran","B","B01","B01A","B01AE","B01AE04","BLOOD AND BLOOD FORMING ORGANS","ANTITHROMBOTIC AGENTS","ANTITHROMBOTIC AGENTS","Direct thrombin inhibitors"
"CHEMBL266481","glucagon","H","H04","H04A","H04AA","H04AA01","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","PANCREATIC HORMONES","GLYCOGENOLYTIC HORMONES","Glycogenolytic hormones"
"CHEMBL267044","levosulpiride","N","N05","N05A","N05AL","N05AL07","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Benzamides"
"CHEMBL267345","amphotericin B","A","A07","A07A","A07AA","A07AA07","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ANTIINFECTIVES","Antibiotics"
"CHEMBL267345","amphotericin B","G","G01","G01A","G01AA","G01AA03","GENITO URINARY SYSTEM AND SEX HORMONES","GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS","ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS","Antibiotics"
"CHEMBL267345","amphotericin B","A","A01","A01A","A01AB","A01AB04","ALIMENTARY TRACT AND METABOLISM","STOMATOLOGICAL PREPARATIONS","STOMATOLOGICAL PREPARATIONS","Antiinfectives and antiseptics for local oral treatment"
"CHEMBL267345","amphotericin B","J","J02","J02A","J02AA","J02AA01","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Antibiotics"
"CHEMBL267495","nalfurafine","V","V03","V03A","V03AX","V03AX02","VARIOUS","ALL OTHER THERAPEUTIC PRODUCTS","ALL OTHER THERAPEUTIC PRODUCTS","Other therapeutic products"
"CHEMBL267648","pefloxacin","J","J01","J01M","J01MA","J01MA03","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","QUINOLONE ANTIBACTERIALS","Fluoroquinolones"
"CHEMBL267719","allobarbital","N","N05","N05C","N05CA","N05CA21","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Barbiturates, plain"
"CHEMBL267744","tienilic acid","C","C03","C03C","C03CC","C03CC02","CARDIOVASCULAR SYSTEM","DIURETICS","HIGH-CEILING DIURETICS","Aryloxyacetic acid derivatives"
"CHEMBL267894","amobarbital","N","N05","N05C","N05CA","N05CA02","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Barbiturates, plain"
"CHEMBL267936","mecamylamine","C","C02","C02B","C02BB","C02BB01","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, GANGLION-BLOCKING","Secondary and tertiary amines"
"CHEMBL268164","cyclobarbital","N","N05","N05C","N05CA","N05CA10","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Barbiturates, plain"
"CHEMBL268501","proquazone","M","M01","M01A","M01AX","M01AX13","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Other antiinflammatory and antirheumatic agents, non-steroids"
"CHEMBL268869","sulfamethoxypyridazine","J","J01","J01E","J01ED","J01ED05","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","SULFONAMIDES AND TRIMETHOPRIM","Long-acting sulfonamides"
"CHEMBL27","propranolol","C","C07","C07A","C07AA","C07AA05","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, non-selective"
"CHEMBL270190","alvimopan","A","A06","A06A","A06AH","A06AH02","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR CONSTIPATION","DRUGS FOR CONSTIPATION","Peripheral opioid receptor antagonists"
"CHEMBL271227","abiraterone","L","L02","L02B","L02BX","L02BX03","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY","HORMONE ANTAGONISTS AND RELATED AGENTS","Other hormone antagonists and related agents"
"CHEMBL272080","isepamicin","J","J01","J01G","J01GB","J01GB11","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","AMINOGLYCOSIDE ANTIBACTERIALS","Other aminoglycosides"
"CHEMBL272485","dibutylphthalate","P","P03","P03B","P03BX","P03BX03","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS","INSECTICIDES AND REPELLENTS","Other insecticides and repellents"
"CHEMBL273348","tosufloxacin","J","J01","J01M","J01MA","J01MA22","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","QUINOLONE ANTIBACTERIALS","Fluoroquinolones"
"CHEMBL273453","aldosterone","H","H02","H02A","H02AA","H02AA01","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Mineralocorticoids"
"CHEMBL273575","nomifensine","N","N06","N06A","N06AX","N06AX04","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL275661","succinimide","G","G04","G04B","G04BX","G04BX10","GENITO URINARY SYSTEM AND SEX HORMONES","UROLOGICALS","UROLOGICALS","Other urologicals"
"CHEMBL27577","salicylamide, combinations excl. psycholeptics","N","N02","N02B","N02BA","N02BA55","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL27577","salicylamide","N","N02","N02B","N02BA","N02BA05","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL27577","salicylamide, combinations with psycholeptics","N","N02","N02B","N02BA","N02BA75","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"CHEMBL276443","etilamfetamine","A","A08","A08A","A08AA","A08AA06","ALIMENTARY TRACT AND METABOLISM","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","Centrally acting antiobesity products"
"CHEMBL276832","hydralazine","C","C02","C02D","C02DB","C02DB02","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","Hydrazinophthalazine derivatives"
"CHEMBL277062","bromazepam","N","N05","N05B","N05BA","N05BA08","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Benzodiazepine derivatives"
"CHEMBL277100","temafloxacin","J","J01","J01M","J01MA","J01MA05","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","QUINOLONE ANTIBACTERIALS","Fluoroquinolones"
"CHEMBL277474","phenazone, combinations with psycholeptics","N","N02","N02B","N02BB","N02BB71","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
"CHEMBL277474","phenazone","N","N02","N02B","N02BB","N02BB01","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
"CHEMBL277474","phenazone, combinations excl. psycholeptics","N","N02","N02B","N02BB","N02BB51","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
"CHEMBL277474","phenazone","S","S02","S02D","S02DA","S02DA03","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"CHEMBL277522","fenbufen","M","M01","M01A","M01AE","M01AE05","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Propionic acid derivatives"
"CHEMBL277535","bifonazole","D","D01","D01A","D01AC","D01AC10","DERMATOLOGICALS","ANTIFUNGALS FOR DERMATOLOGICAL USE","ANTIFUNGALS FOR TOPICAL USE","Imidazole and triazole derivatives"
"CHEMBL277535","bifonazole, combinations","D","D01","D01A","D01AC","D01AC60","DERMATOLOGICALS","ANTIFUNGALS FOR DERMATOLOGICAL USE","ANTIFUNGALS FOR TOPICAL USE","Imidazole and triazole derivatives"
"CHEMBL27759","entinostat","L","L01","L01X","L01XX","L01XX64","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Other antineoplastic agents"
"CHEMBL27769","androstanolone","G","G03","G03B","G03BB","G03BB02","GENITO URINARY SYSTEM AND SEX HORMONES","SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM","ANDROGENS","5-androstanon (3) derivatives"
"CHEMBL27769","androstanolone","A","A14","A14A","A14AA","A14AA01","ALIMENTARY TRACT AND METABOLISM","ANABOLIC AGENTS FOR SYSTEMIC USE","ANABOLIC STEROIDS","Androstan derivatives"
"CHEMBL277945","sultopride","N","N05","N05A","N05AL","N05AL02","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Benzamides"
"CHEMBL278020","neostigmine","S","S01","S01E","S01EB","S01EB06","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIGLAUCOMA PREPARATIONS AND MIOTICS","Parasympathomimetics"
"CHEMBL278020","neostigmine","N","N07","N07A","N07AA","N07AA01","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","PARASYMPATHOMIMETICS","Anticholinesterases"
"CHEMBL278020","neostigmine, combinations","N","N07","N07A","N07AA","N07AA51","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","PARASYMPATHOMIMETICS","Anticholinesterases"
"CHEMBL27810","celiprolol","C","C07","C07A","C07AB","C07AB08","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, selective"
"CHEMBL278172","benzocaine","D","D04","D04A","D04AB","D04AB04","DERMATOLOGICALS","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","Anesthetics for topical use"
"CHEMBL278172","benzocaine","C","C05","C05A","C05AD","C05AD03","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","Local anesthetics"
"CHEMBL278172","benzocaine","R","R02","R02A","R02AD","R02AD01","RESPIRATORY SYSTEM","THROAT PREPARATIONS","THROAT PREPARATIONS","Anesthetics, local"
"CHEMBL278172","benzocaine","N","N01","N01B","N01BA","N01BA05","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, LOCAL","Esters of aminobenzoic acid"
"CHEMBL278398","phenindamine","R","R06","R06A","R06AX","R06AX04","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Other antihistamines for systemic use"
"CHEMBL278519","clorindione","B","B01","B01A","B01AA","B01AA09","BLOOD AND BLOOD FORMING ORGANS","ANTITHROMBOTIC AGENTS","ANTITHROMBOTIC AGENTS","Vitamin K antagonists"
"CHEMBL278623","macimorelin","V","V04","V04C","V04CD","V04CD06","VARIOUS","DIAGNOSTIC AGENTS","OTHER DIAGNOSTIC AGENTS","Tests for pituitary function"
"CHEMBL278819","minaprine","N","N06","N06A","N06AX","N06AX07","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL279229","urapidil","C","C02","C02C","C02CA","C02CA06","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING","Alpha-adrenoreceptor antagonists"
"CHEMBL279516","indoramin","C","C02","C02C","C02CA","C02CA02","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING","Alpha-adrenoreceptor antagonists"
"CHEMBL279816","trichloroethylene","N","N01","N01A","N01AB","N01AB05","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, GENERAL","Halogenated hydrocarbons"
"CHEMBL282052","methaqualone, combinations","N","N05","N05C","N05CX","N05CX02","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Hypnotics and sedatives in combination, excl. barbiturates"
"CHEMBL282052","methaqualone","N","N05","N05C","N05CM","N05CM01","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Other hypnotics and sedatives"
"CHEMBL282121","mebeverine","A","A03","A03A","A03AA","A03AA04","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","Synthetic anticholinergics, esters with tertiary amino group"
"CHEMBL28218","bromperidol","N","N05","N05A","N05AD","N05AD06","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Butyrophenone derivatives"
"CHEMBL282724","sitaxentan","C","C02","C02K","C02KX","C02KX03","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","OTHER ANTIHYPERTENSIVES","Antihypertensives for pulmonary arterial hypertension"
"CHEMBL28318","propyphenazone","N","N02","N02B","N02BB","N02BB04","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
"CHEMBL28318","propyphenazone, combinations excl. psycholeptics","N","N02","N02B","N02BB","N02BB54","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
"CHEMBL28318","propyphenazone, combinations with psycholeptics","N","N02","N02B","N02BB","N02BB74","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Pyrazolones"
